Notes,County,County Code,ICD-10 113 Cause List,ICD-10 113 Cause List Code,Deaths,Population,Crude Rate
,"Lawrence County, PA",42073,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,53,968842,5.5
,"Lawrence County, PA",42073,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,40,968842,4.1
,"Lawrence County, PA",42073,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,13,968842,Unreliable
,"Lebanon County, PA",42075,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,32,1515429,2.1
,"Lebanon County, PA",42075,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,24,1515429,1.6
,"Lebanon County, PA",42075,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,1515429,Suppressed
,"Lehigh County, PA",42077,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,158,3969150,4
,"Lehigh County, PA",42077,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,100,3969150,2.5
,"Lehigh County, PA",42077,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,58,3969150,1.5
,"Luzerne County, PA",42079,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,133,3505748,3.8
,"Luzerne County, PA",42079,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,81,3505748,2.3
,"Luzerne County, PA",42079,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,52,3505748,1.5
,"Lycoming County, PA",42081,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,86,1268597,6.8
,"Lycoming County, PA",42081,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,25,1268597,2
,"Lycoming County, PA",42081,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,61,1268597,4.8
,"Mc Kean County, PA",42083,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,462883,Suppressed
,"Mc Kean County, PA",42083,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,462883,Suppressed
,"Mc Kean County, PA",42083,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,462883,Suppressed
,"Mercer County, PA",42085,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,42,1246126,3.4
,"Mercer County, PA",42085,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,30,1246126,2.4
,"Mercer County, PA",42085,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,12,1246126,Unreliable
,"Mifflin County, PA",42087,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,511135,Suppressed
,"Mifflin County, PA",42087,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,511135,Suppressed
,"Mifflin County, PA",42087,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,511135,Suppressed
,"Monroe County, PA",42089,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,58,1852457,3.1
,"Monroe County, PA",42089,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,41,1852457,2.2
,"Monroe County, PA",42089,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,17,1852457,Unreliable
,"Montgomery County, PA",42091,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,179,9002229,2
,"Montgomery County, PA",42091,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,98,9002229,1.1
,"Montgomery County, PA",42091,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,81,9002229,0.9
,"Montour County, PA",42093,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,14,201785,Unreliable
,"Montour County, PA",42093,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,0,201785,Unreliable
,"Montour County, PA",42093,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,14,201785,Unreliable
,"Northampton County, PA",42095,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,72,3318419,2.2
,"Northampton County, PA",42095,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,47,3318419,1.4
,"Northampton County, PA",42095,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,25,3318419,0.8
,"Northumberland County, PA",42097,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,26,1021534,2.5
,"Northumberland County, PA",42097,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,14,1021534,Unreliable
,"Northumberland County, PA",42097,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,12,1021534,Unreliable
,"Perry County, PA",42099,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,505163,Suppressed
,"Perry County, PA",42099,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,505163,Suppressed
,"Perry County, PA",42099,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,505163,Suppressed
,"Philadelphia County, PA",42101,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,3558,17186412,20.7
,"Philadelphia County, PA",42101,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,2989,17186412,17.4
,"Philadelphia County, PA",42101,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,569,17186412,3.3
,"Pike County, PA",42103,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,13,618918,Unreliable
,"Pike County, PA",42103,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,618918,Suppressed
,"Pike County, PA",42103,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,618918,Suppressed
,"Potter County, PA",42105,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,187571,Suppressed
,"Potter County, PA",42105,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,187571,Suppressed
,"Potter County, PA",42105,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,187571,Suppressed
,"Schuylkill County, PA",42107,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,76,1590449,4.8
,"Schuylkill County, PA",42107,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,15,1590449,Unreliable
,"Schuylkill County, PA",42107,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,61,1590449,3.8
,"Snyder County, PA",42109,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,442323,Suppressed
,"Snyder County, PA",42109,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,442323,Suppressed
,"Snyder County, PA",42109,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,442323,Suppressed
,"Somerset County, PA",42111,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,17,830241,Unreliable
,"Somerset County, PA",42111,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,830241,Suppressed
,"Somerset County, PA",42111,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,830241,Suppressed
,"Sullivan County, PA",42113,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,68662,Suppressed
,"Sullivan County, PA",42113,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,68662,Suppressed
,"Sullivan County, PA",42113,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,68662,Suppressed
,"Susquehanna County, PA",42115,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,14,457886,Unreliable
,"Susquehanna County, PA",42115,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,10,457886,Unreliable
,"Susquehanna County, PA",42115,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,457886,Suppressed
,"Tioga County, PA",42117,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,11,457586,Unreliable
,"Tioga County, PA",42117,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,457586,Suppressed
,"Tioga County, PA",42117,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,457586,Suppressed
,"Union County, PA",42119,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,12,493603,Unreliable
,"Union County, PA",42119,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,493603,Suppressed
,"Union County, PA",42119,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,493603,Suppressed
,"Venango County, PA",42121,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,10,581100,Unreliable
,"Venango County, PA",42121,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,581100,Suppressed
,"Venango County, PA",42121,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,581100,Suppressed
,"Warren County, PA",42123,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,443670,Suppressed
,"Warren County, PA",42123,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,443670,Suppressed
,"Warren County, PA",42123,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,443670,Suppressed
,"Washington County, PA",42125,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,60,2285765,2.6
,"Washington County, PA",42125,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,44,2285765,1.9
,"Washington County, PA",42125,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,16,2285765,Unreliable
,"Wayne County, PA",42127,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,24,567643,4.2
,"Wayne County, PA",42127,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,11,567643,Unreliable
,"Wayne County, PA",42127,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,13,567643,Unreliable
,"Westmoreland County, PA",42129,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,86,3927430,2.2
,"Westmoreland County, PA",42129,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,62,3927430,1.6
,"Westmoreland County, PA",42129,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,24,3927430,0.6
,"Wyoming County, PA",42131,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,303981,Suppressed
,"Wyoming County, PA",42131,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,303981,Suppressed
,"Wyoming County, PA",42131,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,303981,Suppressed
,"York County, PA",42133,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,218,4869776,4.5
,"York County, PA",42133,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,164,4869776,3.4
,"York County, PA",42133,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,54,4869776,1.1
,"Bristol County, RI",44001,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,539640,Suppressed
,"Bristol County, RI",44001,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,0,539640,Unreliable
,"Bristol County, RI",44001,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,539640,Suppressed
,"Kent County, RI",44003,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,18,1812673,Unreliable
,"Kent County, RI",44003,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,11,1812673,Unreliable
,"Kent County, RI",44003,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,1812673,Suppressed
,"Newport County, RI",44005,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,14,907501,Unreliable
,"Newport County, RI",44005,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,907501,Suppressed
,"Newport County, RI",44005,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,10,907501,Unreliable
,"Providence County, RI",44007,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,232,6958338,3.3
,"Providence County, RI",44007,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,139,6958338,2
,"Providence County, RI",44007,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,93,6958338,1.3
,"Washington County, RI",44009,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,Suppressed,1388857,Suppressed
,"Washington County, RI",44009,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,Suppressed,1388857,Suppressed
,"Washington County, RI",44009,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,1388857,Suppressed
,"Abbeville County, SC",45001,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,22,273649,8
,"Abbeville County, SC",45001,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,13,273649,Unreliable
,"Abbeville County, SC",45001,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,273649,Suppressed
,"Aiken County, SC",45003,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,167,1827156,9.1
,"Aiken County, SC",45003,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,132,1827156,7.2
,"Aiken County, SC",45003,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,35,1827156,1.9
,"Allendale County, SC",45005,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,28,103524,27
,"Allendale County, SC",45005,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,20,103524,19.3
,"Allendale County, SC",45005,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,103524,Suppressed
,"Anderson County, SC",45007,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,197,2145833,9.2
,"Anderson County, SC",45007,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,156,2145833,7.3
,"Anderson County, SC",45007,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,41,2145833,1.9
,"Bamberg County, SC",45009,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,19,164279,Unreliable
,"Bamberg County, SC",45009,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,17,164279,Unreliable
,"Bamberg County, SC",45009,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,164279,Suppressed
,"Barnwell County, SC",45011,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,43,238605,18
,"Barnwell County, SC",45011,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,37,238605,15.5
,"Barnwell County, SC",45011,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,238605,Suppressed
,"Beaufort County, SC",45013,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,119,1968731,6
,"Beaufort County, SC",45013,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,95,1968731,4.8
,"Beaufort County, SC",45013,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,24,1968731,1.2
,"Berkeley County, SC",45015,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,151,2259980,6.7
,"Berkeley County, SC",45015,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,124,2259980,5.5
,"Berkeley County, SC",45015,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,27,2259980,1.2
,"Calhoun County, SC",45017,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,18,163071,Unreliable
,"Calhoun County, SC",45017,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,14,163071,Unreliable
,"Calhoun County, SC",45017,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,Suppressed,163071,Suppressed
,"Charleston County, SC",45019,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,504,4249369,11.9
,"Charleston County, SC",45019,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,415,4249369,9.8
,"Charleston County, SC",45019,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,89,4249369,2.1
,"Cherokee County, SC",45021,"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",GR113-127,51,620092,8.2
,"Cherokee County, SC",45021,"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)",GR113-128,35,620092,5.6
,"Cherokee County, SC",45021,"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)",GR113-129,16,620092,Unreliable
